===== Starting battle of <Dumbot> vs <YandereBot> with memory tape size: 22 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ -16< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -16< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -15< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -15< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -14< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -14< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -13< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -13< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -12< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -12< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -11< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -11< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -10< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -10< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -9< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -9< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >0 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -8< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >1 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -8< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >2 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -7< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >3 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -7< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >4 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -6< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >5 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -6< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >6 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -5< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >7 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -5< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >8 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -4< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >9 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -4< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >10 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -3< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >11 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -3< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >12 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -2< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >13 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -2< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >14 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -1< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >15 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ -1< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >16 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ 0< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >17 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]
[ 0< | 0 | 0 | 0 | 0 | 0 | 0 | 50 | 50 | >18 | 0 | 0 | 20 | 18 | 22 | 21 | -21 | 128 ]

===== YandereBot won the battle after 698 cycles =====



===== Starting battle of <Dumbot> vs <YandereBot> with memory tape size: 15 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ >-126 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 128 ]
[ >-125 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -1 | 128 ]
[ >-124 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -1 | 128 ]
[ >-123 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 1 | -1 | 128 ]
[ >-122 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 1 | -1 | 128 ]
[ >-121 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | 1 | -1 | 128 ]
[ >-120 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 2 | 1 | -1 | 128 ]
[ >-119 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 2 | 1 | -1 | 128 ]
[ >-118 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 2 | 1 | -1 | 128 ]
[ >-117 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -2 | 2 | 1 | -1 | 128 ]
[ >-116 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | -2 | 2 | 1 | -1 | 128 ]
[ >-115 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | -2 | 2 | 1 | -1 | 128 ]
[ >-114 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 3< | -2 | 2 | 1 | -1 | 128 ]
[ >-113 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4< | -2 | 2 | 1 | -1 | 128 ]
[ >-112 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5< | -2 | 2 | 1 | -1 | 128 ]
[ >-111 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 6< | -2 | 2 | 1 | -1 | 128 ]
[ >-110 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7< | -2 | 2 | 1 | -1 | 128 ]
[ >-109 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 8< | -2 | 2 | 1 | -1 | 128 ]
[ >-108 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 9< | -2 | 2 | 1 | -1 | 128 ]
[ >-107 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 10< | -2 | 2 | 1 | -1 | 128 ]
[ >-106 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 11< | -2 | 2 | 1 | -1 | 128 ]
[ >-105 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 12< | -2 | 2 | 1 | -1 | 128 ]
[ >-104 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 13< | -2 | 2 | 1 | -1 | 128 ]
[ >-103 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 14< | -2 | 2 | 1 | -1 | 128 ]
[ >-102 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 15< | -2 | 2 | 1 | -1 | 128 ]
[ >-101 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 16< | -2 | 2 | 1 | -1 | 128 ]
[ >-100 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 17< | -2 | 2 | 1 | -1 | 128 ]
[ >-99 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 18< | -2 | 2 | 1 | -1 | 128 ]
[ >-98 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 19< | -2 | 2 | 1 | -1 | 128 ]
[ >-97 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-96 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-95 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-94 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-93 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-92 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-91 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-90 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-89 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-88 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-87 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-86 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-85 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-84 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-83 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-82 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-81 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-80 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-79 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ >-78 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | >-1 | 0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | >0 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
[ -78 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 20< | -2 | 2 | 1 | -1 | 128 ]
