===== Starting battle of <Plodder> vs <CantTouchThis> with memory tape size: 23 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >84 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >85 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >86 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >87 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >88 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >89 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >90 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >91 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >92 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >93 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >94 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >95 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >96 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >97 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >98 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >99 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >100 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >101 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >102 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >103 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >104 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >105 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >106 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >107 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >108 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >109 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >110 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >111 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >112 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >113 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >114 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >115 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >116 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >117 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >118 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >119 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >120 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >121 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >122 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >123 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >124 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >125 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >126 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >126 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >127 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >127 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >128 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >128 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >-127 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >-127 | 0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >-1 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >-1 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >0 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >1 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >2 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >3 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >4 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >5 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >6 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >7 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >8 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >9 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >10 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >11 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >12 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >13 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >14 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >15 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >16 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >17 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >18 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >19 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >20 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >21 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >22 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >23 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >24 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >25 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >26 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >27 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >28 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >29 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >30 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >31 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >32 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >33 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >34 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >35 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >36 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >37 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >38 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >39 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >40 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >41 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >42 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >43 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >44 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >45 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >46 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >47 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >48 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >49 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >50 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >51 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >52 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >53 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >54 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >55 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >56 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >57 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >58 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >59 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >60 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >61 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >62 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >63 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >64 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
[ 128 | -4 | -4 | 7 | -17 | 7 | -7 | -1 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | -127 | >65 | 0 | 0 | 0 | 1< | 1 | -3 | 128 ]
